batch_no,classifier,accuracy,recall_0,recall_4,precision_0,precision_4,f1_0,f1_4,batch_size
624,PA,0.7325,0.7373737373737373,0.7277227722772277,0.7263681592039801,0.7386934673366834,0.731829573934837,0.7331670822942643,2000
624,NB,0.8575,0.9393939393939394,0.7772277227722773,0.8051948051948052,0.9289940828402367,0.8671328671328672,0.8463611859838276,2000
624,SGD,0.76,0.7272727272727273,0.7920792079207921,0.7741935483870968,0.7476635514018691,0.7500000000000001,0.7692307692307693,2000
625,PA,0.635,0.6285714285714286,0.6421052631578947,0.66,0.61,0.6439024390243901,0.6256410256410256,2000
625,NB,0.8325,0.819047619047619,0.8473684210526315,0.8557213930348259,0.8090452261306532,0.8369829683698298,0.8277634961439587,2000
625,SGD,0.7075,0.6190476190476191,0.8052631578947368,0.7784431137724551,0.6566523605150214,0.689655172413793,0.723404255319149,2000
626,PA,0.6425,0.558974358974359,0.7219512195121951,0.6566265060240963,0.6324786324786325,0.6038781163434903,0.6742596810933941,2000
626,NB,0.845,0.8153846153846154,0.8731707317073171,0.8594594594594595,0.8325581395348837,0.8368421052631578,0.8523809523809524,2000
626,SGD,0.715,0.6974358974358974,0.7317073170731707,0.7120418848167539,0.7177033492822966,0.7046632124352331,0.7246376811594203,2000
627,PA,0.6975,0.6729857819905213,0.7248677248677249,0.7319587628865979,0.6650485436893204,0.7012345679012345,0.6936708860759493,2000
627,NB,0.865,0.8341232227488151,0.8994708994708994,0.9025641025641026,0.8292682926829268,0.8669950738916256,0.8629441624365481,2000
627,SGD,0.7325,0.6635071090047393,0.8095238095238095,0.7954545454545454,0.6830357142857143,0.7235142118863049,0.7409200968523004,2000
628,PA,0.6375,0.7236180904522613,0.5522388059701493,0.6153846153846154,0.6686746987951807,0.6651270207852195,0.6049046321525886,2000
628,NB,0.84,0.8341708542713567,0.845771144278607,0.8426395939086294,0.8374384236453202,0.8383838383838383,0.8415841584158417,2000
628,SGD,0.735,0.6683417085427136,0.8009950248756219,0.7687861271676301,0.7092511013215859,0.7150537634408601,0.7523364485981309,2000
629,PA,0.6225,0.697560975609756,0.5435897435897435,0.6163793103448276,0.6309523809523809,0.6544622425629291,0.5840220385674931,2000
629,NB,0.875,0.8634146341463415,0.8871794871794871,0.8894472361809045,0.8606965174129353,0.8762376237623762,0.8737373737373737,2000
629,SGD,0.74,0.6926829268292682,0.7897435897435897,0.7759562841530054,0.7096774193548387,0.7319587628865979,0.7475728155339805,2000
630,PA,0.68,0.6424870466321243,0.714975845410628,0.6775956284153005,0.6820276497695853,0.6595744680851063,0.6981132075471699,2000
630,NB,0.835,0.8134715025906736,0.855072463768116,0.839572192513369,0.8309859154929577,0.8263157894736842,0.8428571428571429,2000
630,SGD,0.725,0.6632124352331606,0.782608695652174,0.7398843930635838,0.7136563876651982,0.6994535519125683,0.7465437788018432,2000
631,PA,0.685,0.5808080808080808,0.7871287128712872,0.7278481012658228,0.6570247933884298,0.6460674157303371,0.7162162162162163,2000
631,NB,0.8425,0.7878787878787878,0.8960396039603961,0.8813559322033898,0.8116591928251121,0.832,0.851764705882353,2000
631,SGD,0.755,0.7222222222222222,0.7871287128712872,0.7688172043010753,0.7429906542056075,0.7447916666666667,0.764423076923077,2000
632,PA,0.685,0.6633663366336634,0.7070707070707071,0.6979166666666666,0.6730769230769231,0.6802030456852792,0.6896551724137931,2000
632,NB,0.8575,0.8267326732673267,0.8888888888888888,0.8835978835978836,0.8341232227488151,0.8542199488491049,0.8606356968215159,2000
632,SGD,0.735,0.698019801980198,0.7727272727272727,0.7580645161290323,0.7149532710280374,0.7268041237113402,0.7427184466019418,2000
633,PA,0.625,0.6839378238341969,0.5700483091787439,0.5972850678733032,0.659217877094972,0.6376811594202899,0.6113989637305699,2000
633,NB,0.855,0.8911917098445595,0.821256038647343,0.8229665071770335,0.8900523560209425,0.8557213930348259,0.8542713567839196,2000
633,SGD,0.7475,0.7202072538860104,0.7729468599033816,0.7473118279569892,0.7476635514018691,0.733509234828496,0.7600950118764845,2000
634,PA,0.635,0.5978835978835979,0.6682464454976303,0.6174863387978142,0.6497695852534562,0.6075268817204301,0.6588785046728971,2000
634,NB,0.8425,0.8677248677248677,0.8199052132701422,0.8118811881188119,0.8737373737373737,0.8388746803069054,0.8459657701711492,2000
634,SGD,0.7425,0.6825396825396826,0.7962085308056872,0.75,0.7368421052631579,0.7146814404432132,0.765375854214123,2000
635,PA,0.68,0.6875,0.6730769230769231,0.66,0.7,0.673469387755102,0.6862745098039216,2000
635,NB,0.86,0.921875,0.8028846153846154,0.8119266055045872,0.9175824175824175,0.8634146341463416,0.8564102564102565,2000
635,SGD,0.715,0.65625,0.7692307692307693,0.7241379310344828,0.7079646017699115,0.6885245901639345,0.7373271889400922,2000
636,PA,0.665,0.6373056994818653,0.6908212560386473,0.6577540106951871,0.6713615023474179,0.6473684210526316,0.6809523809523809,2000
636,NB,0.845,0.8808290155440415,0.8115942028985508,0.8133971291866029,0.8795811518324608,0.845771144278607,0.8442211055276383,2000
636,SGD,0.75,0.7357512953367875,0.7632850241545893,0.743455497382199,0.7559808612440191,0.7395833333333334,0.7596153846153845,2000
637,PA,0.6725,0.732620320855615,0.6197183098591549,0.6284403669724771,0.7252747252747253,0.6765432098765433,0.6683544303797468,2000
637,NB,0.8825,0.9251336898395722,0.8450704225352113,0.8398058252427184,0.9278350515463918,0.8804071246819339,0.8845208845208845,2000
637,SGD,0.78,0.7593582887700535,0.7981220657276995,0.7675675675675676,0.7906976744186046,0.7634408602150538,0.794392523364486,2000
638,PA,0.665,0.6321243523316062,0.6956521739130435,0.6594594594594595,0.6697674418604651,0.6455026455026456,0.6824644549763033,2000
638,NB,0.85,0.8082901554404145,0.8888888888888888,0.8715083798882681,0.832579185520362,0.8387096774193548,0.8598130841121495,2000
638,SGD,0.7925,0.7253886010362695,0.855072463768116,0.8235294117647058,0.7695652173913043,0.7713498622589531,0.8100686498855836,2000
639,PA,0.7,0.6221198156682027,0.7923497267759563,0.7803468208092486,0.6387665198237885,0.6923076923076924,0.7073170731707316,2000
639,NB,0.885,0.8617511520737328,0.912568306010929,0.9211822660098522,0.8477157360406091,0.8904761904761905,0.8789473684210526,2000
639,SGD,0.7675,0.7050691244239631,0.8415300546448088,0.8406593406593407,0.7064220183486238,0.7669172932330827,0.7680798004987531,2000
640,PA,0.635,0.6236559139784946,0.6448598130841121,0.6041666666666666,0.6634615384615384,0.6137566137566137,0.6540284360189573,2000
640,NB,0.865,0.9301075268817204,0.8084112149532711,0.8084112149532711,0.9301075268817204,0.865,0.865,2000
640,SGD,0.765,0.7204301075268817,0.8037383177570093,0.7613636363636364,0.7678571428571429,0.7403314917127072,0.7853881278538813,2000
641,PA,0.6525,0.587378640776699,0.7216494845360825,0.6914285714285714,0.6222222222222222,0.6351706036745407,0.6682577565632458,2000
641,NB,0.855,0.8737864077669902,0.8350515463917526,0.8490566037735849,0.8617021276595744,0.8612440191387559,0.8481675392670158,2000
641,SGD,0.7175,0.6941747572815534,0.7422680412371134,0.7409326424870466,0.6956521739130435,0.7167919799498748,0.7182044887780549,2000
642,PA,0.65,0.7282051282051282,0.5756097560975609,0.6200873362445415,0.6900584795321637,0.669811320754717,0.6276595744680851,2000
642,NB,0.8525,0.8307692307692308,0.8731707317073171,0.8617021276595744,0.8443396226415094,0.8459530026109661,0.8585131894484412,2000
642,SGD,0.75,0.7076923076923077,0.7902439024390244,0.7624309392265194,0.7397260273972602,0.7340425531914894,0.7641509433962264,2000
643,PA,0.6475,0.5888324873096447,0.7044334975369458,0.6590909090909091,0.6383928571428571,0.6219839142091153,0.6697892271662763,2000
643,NB,0.865,0.8223350253807107,0.9064039408866995,0.8950276243093923,0.8401826484018264,0.8571428571428571,0.872037914691943,2000
643,SGD,0.76,0.7309644670050761,0.7881773399014779,0.7700534759358288,0.7511737089201878,0.75,0.7692307692307692,2000
644,PA,0.675,0.6615384615384615,0.6878048780487804,0.6683937823834197,0.6811594202898551,0.6649484536082474,0.6844660194174756,2000
644,NB,0.865,0.8615384615384616,0.8682926829268293,0.8615384615384616,0.8682926829268293,0.8615384615384615,0.8682926829268293,2000
644,SGD,0.765,0.7230769230769231,0.8048780487804879,0.7790055248618785,0.7534246575342466,0.75,0.7783018867924528,2000
645,PA,0.66,0.6984924623115578,0.6218905472636815,0.6465116279069767,0.6756756756756757,0.6714975845410628,0.6476683937823834,2000
645,NB,0.86,0.8894472361809045,0.8308457711442786,0.8388625592417062,0.8835978835978836,0.8634146341463413,0.8564102564102564,2000
645,SGD,0.7625,0.6984924623115578,0.8258706467661692,0.7988505747126436,0.7345132743362832,0.7453083109919572,0.7775175644028103,2000
646,PA,0.6375,0.6113989637305699,0.6618357487922706,0.6276595744680851,0.6462264150943396,0.6194225721784777,0.6539379474940336,2000
646,NB,0.835,0.8393782383419689,0.8309178743961353,0.8223350253807107,0.8472906403940886,0.8307692307692308,0.8390243902439024,2000
646,SGD,0.69,0.6321243523316062,0.7439613526570048,0.6971428571428572,0.6844444444444444,0.6630434782608696,0.7129629629629629,2000
647,PA,0.675,0.5572916666666666,0.7836538461538461,0.7039473684210527,0.657258064516129,0.622093023255814,0.7149122807017544,2000
647,NB,0.85,0.875,0.8269230769230769,0.8235294117647058,0.8775510204081632,0.8484848484848485,0.8514851485148514,2000
647,SGD,0.755,0.6927083333333334,0.8125,0.7732558139534884,0.7412280701754386,0.7307692307692308,0.7752293577981652,2000
648,PA,0.655,0.7142857142857143,0.6055045871559633,0.6018518518518519,0.717391304347826,0.6532663316582915,0.6567164179104478,2000
648,NB,0.85,0.8461538461538461,0.8532110091743119,0.8279569892473119,0.8691588785046729,0.8369565217391305,0.861111111111111,2000
648,SGD,0.745,0.6978021978021978,0.7844036697247706,0.7298850574712644,0.7566371681415929,0.7134831460674158,0.7702702702702701,2000
649,PA,0.665,0.6761904761904762,0.6526315789473685,0.6826923076923077,0.6458333333333334,0.6794258373205742,0.6492146596858639,2000
649,NB,0.8525,0.8523809523809524,0.8526315789473684,0.8647342995169082,0.8393782383419689,0.8585131894484412,0.8459530026109661,2000
649,SGD,0.745,0.7047619047619048,0.7894736842105263,0.7872340425531915,0.7075471698113207,0.7437185929648242,0.746268656716418,2000
650,PA,0.665,0.6594594594594595,0.6697674418604651,0.6321243523316062,0.6956521739130435,0.6455026455026456,0.6824644549763033,2000
650,NB,0.8775,0.8378378378378378,0.9116279069767442,0.8908045977011494,0.8672566371681416,0.8635097493036211,0.8888888888888891,2000
650,SGD,0.7575,0.7081081081081081,0.8,0.7528735632183908,0.7610619469026548,0.7298050139275766,0.7800453514739228,2000
651,PA,0.6275,0.6598984771573604,0.5960591133004927,0.6132075471698113,0.6436170212765957,0.6356968215158925,0.618925831202046,2000
651,NB,0.8525,0.8324873096446701,0.8719211822660099,0.8631578947368421,0.8428571428571429,0.8475452196382429,0.8571428571428572,2000
651,SGD,0.7175,0.6548223350253807,0.7783251231527094,0.7413793103448276,0.6991150442477876,0.6954177897574123,0.7365967365967365,2000
652,PA,0.635,0.6629834254143646,0.6118721461187214,0.5853658536585366,0.6871794871794872,0.6217616580310881,0.6473429951690821,2000
652,NB,0.8625,0.8453038674033149,0.8767123287671232,0.85,0.8727272727272727,0.8476454293628808,0.8747152619589977,2000
652,SGD,0.74,0.6740331491712708,0.7945205479452054,0.7305389221556886,0.7467811158798283,0.7011494252873564,0.7699115044247787,2000
653,PA,0.6725,0.7596153846153846,0.578125,0.6610878661087866,0.6894409937888198,0.7069351230425055,0.6288951841359772,2000
653,NB,0.855,0.9086538461538461,0.796875,0.8289473684210527,0.8895348837209303,0.8669724770642201,0.8406593406593407,2000
653,SGD,0.7625,0.7307692307692307,0.796875,0.7958115183246073,0.7320574162679426,0.7619047619047619,0.7630922693266834,2000
654,PA,0.6625,0.6243654822335025,0.6995073891625616,0.6684782608695652,0.6574074074074074,0.6456692913385828,0.6778042959427207,2000
654,NB,0.8675,0.9086294416243654,0.8275862068965517,0.8364485981308412,0.9032258064516129,0.8710462287104622,0.8637532133676091,2000
654,SGD,0.76,0.7106598984771574,0.8078817733990148,0.7821229050279329,0.7420814479638009,0.7446808510638298,0.7735849056603774,2000
655,PA,0.675,0.627906976744186,0.7297297297297297,0.7297297297297297,0.627906976744186,0.675,0.675,2000
655,NB,0.86,0.8465116279069768,0.8756756756756757,0.8878048780487805,0.8307692307692308,0.8666666666666667,0.8526315789473685,2000
655,SGD,0.7275,0.6511627906976745,0.8162162162162162,0.8045977011494253,0.668141592920354,0.7197943444730077,0.7347931873479318,2000
656,PA,0.6525,0.5956284153005464,0.7004608294930875,0.6264367816091954,0.672566371681416,0.6106442577030812,0.6862302483069977,2000
656,NB,0.82,0.7540983606557377,0.8755760368663594,0.8363636363636363,0.8085106382978723,0.793103448275862,0.8407079646017698,2000
656,SGD,0.735,0.6775956284153005,0.783410138248848,0.7251461988304093,0.74235807860262,0.7005649717514123,0.7623318385650224,2000
657,PA,0.655,0.609375,0.6971153846153846,0.65,0.6590909090909091,0.6290322580645162,0.6775700934579438,2000
657,NB,0.8725,0.8541666666666666,0.8894230769230769,0.8770053475935828,0.8685446009389671,0.8654353562005277,0.8788598574821852,2000
657,SGD,0.71,0.6145833333333334,0.7980769230769231,0.7375,0.6916666666666667,0.6704545454545455,0.7410714285714285,2000
658,PA,0.665,0.6605504587155964,0.6703296703296703,0.7058823529411765,0.6224489795918368,0.6824644549763033,0.6455026455026455,2000
658,NB,0.85,0.8440366972477065,0.8571428571428571,0.8761904761904762,0.8210526315789474,0.8598130841121495,0.8387096774193549,2000
658,SGD,0.735,0.6376146788990825,0.8516483516483516,0.8373493975903614,0.6623931623931624,0.7239583333333333,0.7451923076923077,2000
659,PA,0.6525,0.6192893401015228,0.6847290640394089,0.6559139784946236,0.6495327102803738,0.6370757180156658,0.6666666666666667,2000
659,NB,0.845,0.8426395939086294,0.8472906403940886,0.8426395939086294,0.8472906403940886,0.8426395939086294,0.8472906403940886,2000
659,SGD,0.74,0.649746192893401,0.8275862068965517,0.7852760736196319,0.7088607594936709,0.711111111111111,0.7636363636363636,2000
660,PA,0.615,0.6318407960199005,0.5979899497487438,0.6135265700483091,0.616580310880829,0.6225490196078431,0.6071428571428571,2000
660,NB,0.845,0.8407960199004975,0.8492462311557789,0.8492462311557789,0.8407960199004975,0.845,0.845,2000
660,SGD,0.73,0.6666666666666666,0.7939698492462312,0.7657142857142857,0.7022222222222222,0.7127659574468085,0.7452830188679246,2000
661,PA,0.6125,0.6666666666666666,0.5668202764976958,0.5648148148148148,0.6684782608695652,0.6115288220551378,0.6134663341645884,2000
661,NB,0.8225,0.825136612021858,0.8202764976958525,0.7947368421052632,0.8476190476190476,0.8096514745308311,0.8337236533957846,2000
661,SGD,0.73,0.6666666666666666,0.783410138248848,0.7218934911242604,0.7359307359307359,0.6931818181818182,0.7589285714285714,2000
662,PA,0.6675,0.6111111111111112,0.7227722772277227,0.6836158192090396,0.6547085201793722,0.6453333333333333,0.6870588235294118,2000
662,NB,0.8275,0.7424242424242424,0.9108910891089109,0.8909090909090909,0.7829787234042553,0.8099173553719009,0.8421052631578947,2000
662,SGD,0.7575,0.6818181818181818,0.8316831683168316,0.7988165680473372,0.7272727272727273,0.7356948228882834,0.7759815242494226,2000
663,PA,0.6425,0.7311320754716981,0.5425531914893617,0.6431535269709544,0.6415094339622641,0.684326710816777,0.5878962536023054,2000
663,NB,0.8125,0.7641509433962265,0.8670212765957447,0.8663101604278075,0.7652582159624414,0.81203007518797,0.8129675810473815,2000
663,SGD,0.7325,0.6509433962264151,0.824468085106383,0.8070175438596491,0.6768558951965066,0.720626631853786,0.7434052757793765,2000
664,PA,0.6575,0.6146788990825688,0.7087912087912088,0.7165775401069518,0.6056338028169014,0.6617283950617284,0.6531645569620252,2000
664,NB,0.8475,0.8119266055045872,0.8901098901098901,0.8984771573604061,0.7980295566502463,0.8530120481927711,0.8415584415584415,2000
664,SGD,0.725,0.6238532110091743,0.8461538461538461,0.8292682926829268,0.652542372881356,0.7120418848167539,0.7368421052631579,2000
665,PA,0.6725,0.5339805825242718,0.8195876288659794,0.7586206896551724,0.6235294117647059,0.6267806267806267,0.7082405345211581,2000
665,NB,0.86,0.8349514563106796,0.8865979381443299,0.8865979381443299,0.8349514563106796,0.86,0.86,2000
665,SGD,0.77,0.7087378640776699,0.8350515463917526,0.8202247191011236,0.7297297297297297,0.7604166666666665,0.7788461538461539,2000
666,PA,0.68,0.6210526315789474,0.7333333333333333,0.6781609195402298,0.6814159292035398,0.6483516483516483,0.7064220183486237,2000
666,NB,0.8625,0.8789473684210526,0.8476190476190476,0.8391959798994975,0.8855721393034826,0.858611825192802,0.8661800486618005,2000
666,SGD,0.7675,0.7421052631578947,0.7904761904761904,0.7621621621621621,0.772093023255814,0.7519999999999999,0.7811764705882354,2000
667,PA,0.6625,0.6995305164319249,0.6203208556149733,0.6772727272727272,0.6444444444444445,0.6882217090069284,0.6321525885558583,2000
667,NB,0.84,0.7887323943661971,0.8983957219251337,0.8983957219251337,0.7887323943661971,0.84,0.84,2000
667,SGD,0.71,0.6525821596244131,0.7754010695187166,0.7679558011049724,0.6621004566210046,0.7055837563451777,0.7142857142857142,2000
668,PA,0.6525,0.7162790697674418,0.5783783783783784,0.6637931034482759,0.6369047619047619,0.6890380313199105,0.6062322946175638,2000
668,NB,0.8,0.7255813953488373,0.8864864864864865,0.8813559322033898,0.7354260089686099,0.7959183673469389,0.803921568627451,2000
668,SGD,0.7725,0.7255813953488373,0.827027027027027,0.8297872340425532,0.7216981132075472,0.7741935483870968,0.7707808564231737,2000
669,PA,0.66,0.6042780748663101,0.7089201877934272,0.6457142857142857,0.6711111111111111,0.6243093922651933,0.6894977168949772,2000
669,NB,0.8525,0.8181818181818182,0.8826291079812206,0.8595505617977528,0.8468468468468469,0.8383561643835616,0.864367816091954,2000
669,SGD,0.7625,0.6844919786096256,0.8309859154929577,0.7804878048780488,0.75,0.7293447293447294,0.7884187082405345,2000
670,PA,0.675,0.6824644549763034,0.6666666666666666,0.6956521739130435,0.6528497409326425,0.6889952153110048,0.6596858638743456,2000
670,NB,0.8575,0.8246445497630331,0.8941798941798942,0.8969072164948454,0.8203883495145631,0.8592592592592592,0.8556962025316455,2000
670,SGD,0.73,0.6350710900473934,0.8359788359788359,0.8121212121212121,0.6723404255319149,0.7127659574468085,0.7452830188679245,2000
671,PA,0.645,0.5490196078431373,0.7448979591836735,0.691358024691358,0.6134453781512605,0.6120218579234973,0.6728110599078342,2000
671,NB,0.855,0.8235294117647058,0.8877551020408163,0.8842105263157894,0.8285714285714286,0.8527918781725888,0.8571428571428572,2000
671,SGD,0.745,0.6715686274509803,0.8214285714285714,0.7965116279069767,0.706140350877193,0.7287234042553191,0.7594339622641509,2000
672,PA,0.64,0.6009615384615384,0.6822916666666666,0.6720430107526881,0.6121495327102804,0.6345177664974619,0.645320197044335,2000
672,NB,0.865,0.8605769230769231,0.8697916666666666,0.8774509803921569,0.8520408163265306,0.8689320388349515,0.8608247422680413,2000
672,SGD,0.7375,0.6730769230769231,0.8072916666666666,0.7909604519774012,0.695067264573991,0.7272727272727273,0.746987951807229,2000
673,PA,0.6875,0.6727272727272727,0.7055555555555556,0.736318407960199,0.6381909547738693,0.7030878859857482,0.6701846965699209,2000
673,NB,0.8875,0.9136363636363637,0.8555555555555555,0.8854625550660793,0.8901734104046243,0.8993288590604028,0.8725212464589235,2000
673,SGD,0.7775,0.7363636363636363,0.8277777777777777,0.8393782383419689,0.7198067632850241,0.7845036319612592,0.7700258397932817,2000
674,PA,0.6825,0.719626168224299,0.6397849462365591,0.6968325791855203,0.664804469273743,0.7080459770114942,0.6520547945205479,2000
674,NB,0.86,0.9158878504672897,0.7956989247311828,0.8376068376068376,0.891566265060241,0.875,0.8409090909090909,2000
674,SGD,0.7525,0.7289719626168224,0.7795698924731183,0.7918781725888325,0.7142857142857143,0.759124087591241,0.7455012853470437,2000
675,PA,0.67,0.6633663366336634,0.6767676767676768,0.6767676767676768,0.6633663366336634,0.67,0.67,2000
675,NB,0.8475,0.8267326732673267,0.8686868686868687,0.8652849740932642,0.8309178743961353,0.8455696202531646,0.8493827160493828,2000
675,SGD,0.735,0.7029702970297029,0.7676767676767676,0.7553191489361702,0.7169811320754716,0.7282051282051281,0.7414634146341463,2000
676,PA,0.685,0.7165775401069518,0.6572769953051644,0.6473429951690821,0.7253886010362695,0.6802030456852792,0.6896551724137931,2000
676,NB,0.8925,0.9090909090909091,0.8779342723004695,0.8673469387755102,0.9166666666666666,0.8877284595300261,0.8968824940047962,2000
676,SGD,0.74,0.679144385026738,0.7934272300469484,0.7426900584795322,0.7379912663755459,0.7094972067039107,0.7647058823529412,2000
677,PA,0.6775,0.6889952153110048,0.6649214659685864,0.6923076923076923,0.6614583333333334,0.6906474820143885,0.6631853785900783,2000
677,NB,0.8425,0.8708133971291866,0.8115183246073299,0.8348623853211009,0.8516483516483516,0.8524590163934426,0.8310991957104557,2000
677,SGD,0.7675,0.7129186602870813,0.8272251308900523,0.8186813186813187,0.7247706422018348,0.7621483375959078,0.7726161369193154,2000
678,PA,0.635,0.6417910447761194,0.628140703517588,0.6354679802955665,0.6345177664974619,0.6386138613861385,0.6313131313131313,2000
678,NB,0.84,0.7910447761194029,0.8894472361809045,0.8784530386740331,0.8082191780821918,0.8324607329842931,0.8468899521531101,2000
678,SGD,0.775,0.7412935323383084,0.8090452261306532,0.7967914438502673,0.755868544600939,0.768041237113402,0.7815533980582525,2000
679,PA,0.6625,0.6391752577319587,0.6844660194174758,0.656084656084656,0.6682464454976303,0.6475195822454307,0.6762589928057554,2000
679,NB,0.8575,0.8711340206185567,0.8446601941747572,0.8407960199004975,0.8743718592964824,0.8556962025316456,0.8592592592592592,2000
679,SGD,0.7275,0.6804123711340206,0.7718446601941747,0.7374301675977654,0.7194570135746606,0.7077747989276139,0.7447306791569087,2000
680,PA,0.64,0.5746606334841629,0.7206703910614525,0.7175141242937854,0.57847533632287,0.6381909547738694,0.6417910447761195,2000
680,NB,0.8325,0.8687782805429864,0.7877094972067039,0.8347826086956521,0.8294117647058824,0.8514412416851441,0.8080229226361031,2000
680,SGD,0.7525,0.6742081447963801,0.8491620111731844,0.8465909090909091,0.6785714285714286,0.7506297229219145,0.7543424317617866,2000
681,PA,0.6375,0.6354679802955665,0.6395939086294417,0.645,0.63,0.640198511166253,0.6347607052896725,2000
681,NB,0.855,0.9064039408866995,0.8020304568527918,0.8251121076233184,0.8926553672316384,0.863849765258216,0.8449197860962566,2000
681,SGD,0.745,0.7093596059113301,0.7817258883248731,0.7700534759358288,0.7230046948356808,0.7384615384615384,0.751219512195122,2000
682,PA,0.655,0.5628140703517588,0.746268656716418,0.6871165644171779,0.6329113924050633,0.6187845303867403,0.684931506849315,2000
682,NB,0.8375,0.8341708542713567,0.8407960199004975,0.8383838383838383,0.8366336633663366,0.836272040302267,0.8387096774193548,2000
682,SGD,0.755,0.7185929648241206,0.7910447761194029,0.772972972972973,0.7395348837209302,0.7447916666666666,0.7644230769230769,2000
683,PA,0.665,0.6438356164383562,0.6906077348066298,0.7157360406091371,0.6157635467980296,0.6778846153846154,0.6510416666666666,2000
683,NB,0.85,0.8493150684931506,0.850828729281768,0.8732394366197183,0.8235294117647058,0.861111111111111,0.8369565217391305,2000
683,SGD,0.765,0.7031963470319634,0.8397790055248618,0.8415300546448088,0.7004608294930875,0.7661691542288558,0.7638190954773869,2000
684,PA,0.6725,0.6331658291457286,0.7114427860696517,0.6847826086956522,0.6620370370370371,0.6579634464751958,0.6858513189448442,2000
684,NB,0.8475,0.8693467336683417,0.8258706467661692,0.8317307692307693,0.8645833333333334,0.85012285012285,0.8447837150127225,2000
684,SGD,0.7525,0.7236180904522613,0.7810945273631841,0.7659574468085106,0.7405660377358491,0.7441860465116279,0.7602905569007264,2000
685,PA,0.6425,0.6208530805687204,0.6666666666666666,0.6752577319587629,0.6116504854368932,0.6469135802469137,0.6379746835443036,2000
685,NB,0.865,0.8388625592417062,0.8941798941798942,0.8984771573604061,0.8325123152709359,0.8676470588235294,0.8622448979591837,2000
685,SGD,0.7775,0.7440758293838863,0.8148148148148148,0.8177083333333334,0.7403846153846154,0.7791563275434243,0.7758186397984886,2000
686,PA,0.6475,0.5763546798029556,0.7208121827411168,0.6802325581395349,0.6228070175438597,0.624,0.668235294117647,2000
686,NB,0.8475,0.8423645320197044,0.8527918781725888,0.855,0.84,0.8486352357320099,0.8463476070528968,2000
686,SGD,0.7525,0.6945812807881774,0.8121827411167513,0.7921348314606742,0.7207207207207207,0.7401574803149608,0.7637231503579952,2000
687,PA,0.6525,0.6620370370370371,0.6413043478260869,0.6842105263157895,0.6178010471204188,0.6729411764705883,0.6293333333333333,2000
687,NB,0.845,0.8333333333333334,0.8586956521739131,0.8737864077669902,0.8144329896907216,0.8530805687203792,0.835978835978836,2000
687,SGD,0.74,0.7175925925925926,0.7663043478260869,0.7828282828282829,0.698019801980198,0.748792270531401,0.7305699481865285,2000
688,PA,0.6725,0.6443298969072165,0.6990291262135923,0.6684491978609626,0.676056338028169,0.6561679790026248,0.6873508353221957,2000
688,NB,0.86,0.8402061855670103,0.8786407766990292,0.8670212765957447,0.8537735849056604,0.8534031413612566,0.8660287081339713,2000
688,SGD,0.7525,0.6494845360824743,0.8495145631067961,0.802547770700637,0.720164609053498,0.7179487179487178,0.779510022271715,2000
689,PA,0.7225,0.7263681592039801,0.7185929648241206,0.7227722772277227,0.7222222222222222,0.7245657568238213,0.7204030226700251,2000
689,NB,0.8925,0.8955223880597015,0.8894472361809045,0.8910891089108911,0.8939393939393939,0.8933002481389578,0.8916876574307305,2000
689,SGD,0.7825,0.7611940298507462,0.8040201005025126,0.796875,0.7692307692307693,0.7786259541984732,0.7862407862407863,2000
690,PA,0.6575,0.6565656565656566,0.6584158415841584,0.6532663316582915,0.6616915422885572,0.6549118387909321,0.6600496277915634,2000
690,NB,0.85,0.8737373737373737,0.8267326732673267,0.8317307692307693,0.8697916666666666,0.8522167487684729,0.8477157360406091,2000
690,SGD,0.7575,0.7171717171717171,0.7970297029702971,0.7759562841530054,0.7419354838709677,0.7454068241469816,0.7684964200477327,2000
691,PA,0.6875,0.6872037914691943,0.6878306878306878,0.7107843137254902,0.6632653061224489,0.6987951807228916,0.6753246753246753,2000
691,NB,0.84,0.8056872037914692,0.8783068783068783,0.8808290155440415,0.8019323671497585,0.8415841584158414,0.8383838383838385,2000
691,SGD,0.75,0.6966824644549763,0.8095238095238095,0.8032786885245902,0.7050691244239631,0.7461928934010152,0.7536945812807881,2000
692,PA,0.66,0.6527777777777778,0.6684782608695652,0.698019801980198,0.6212121212121212,0.6746411483253588,0.6439790575916229,2000
692,NB,0.8225,0.8148148148148148,0.8315217391304348,0.8502415458937198,0.7927461139896373,0.8321513002364066,0.8116710875331565,2000
692,SGD,0.75,0.7083333333333334,0.7989130434782609,0.8052631578947368,0.7,0.7536945812807883,0.7461928934010151,2000
693,PA,0.6875,0.587378640776699,0.7938144329896907,0.7515527950310559,0.6443514644351465,0.659400544959128,0.7113163972286373,2000
693,NB,0.8775,0.8592233009708737,0.8969072164948454,0.8984771573604061,0.8571428571428571,0.8784119106699751,0.8765743073047858,2000
693,SGD,0.7525,0.7038834951456311,0.8041237113402062,0.7923497267759563,0.7188940092165899,0.7455012853470437,0.759124087591241,2000
694,PA,0.645,0.6142131979695431,0.6748768472906403,0.6470588235294118,0.6431924882629108,0.6302083333333333,0.6586538461538461,2000
694,NB,0.84,0.8324873096446701,0.8472906403940886,0.841025641025641,0.8390243902439024,0.8367346938775511,0.8431372549019607,2000
694,SGD,0.7275,0.6598984771573604,0.7931034482758621,0.7558139534883721,0.706140350877193,0.7046070460704607,0.7470997679814385,2000
